region,arm,protocol,low_conf_frac,n_matched,TUR_mean,TUR_median,TUR_aggregate,CE_mean,CE_median,OPR,UPR,RSD_mean,RSD_median,FCE_mean,FCE_median,TUR_actual_observed,collision_rate_many_to_one
Sydney_Inner_South_West,GNN-456,1to1,0.0,16,75.49368014855199,74.19572125070084,66.66666666666589,72.38956260341321,36.073417668875855,0.25,0.25,43.85054699046307,37.15456911162455,65.0700598248725,63.45823280802355,100.0,0.3125
Sydney_Inner_West,Uni,multi,0.0,7,68.17811939147603,61.93019976734968,66.66666666666296,58.99506945505533,61.472109529220596,0.2857142857142857,0.0,26.820196748954537,23.723304159252994,63.63368114691357,63.14688503885025,32.210025665936804,
Sydney_Inner_West,Uni,1to1,0.0,7,68.17811939147603,61.93019976734968,66.66666666666296,58.99506945505533,61.472109529220596,0.2857142857142857,0.0,26.820196748954537,23.723304159252994,63.63368114691357,63.14688503885025,32.210025665936804,0.0
Sydney_Inner_West,LU,multi,0.0,7,66.73118239358627,61.57337581565678,66.66666666667015,57.32818248348117,62.407856764891164,0.14285714285714285,0.0,20.53070437421642,16.76858025240967,57.4941190651794,62.407856764891164,32.210025665936804,
Sydney_Inner_West,LU,1to1,0.0,7,66.73118239358627,61.57337581565678,66.66666666667015,57.32818248348117,62.407856764891164,0.14285714285714285,0.0,20.53070437421642,16.76858025240967,57.4941190651794,62.407856764891164,32.210025665936804,0.0
Sydney_Inner_West,LU-soft,multi,0.0,7,66.73118239358627,61.57337581565678,66.66666666667015,57.32818248348117,62.407856764891164,0.14285714285714285,0.0,20.53070437421642,16.76858025240967,57.4941190651794,62.407856764891164,32.210025665936804,
Sydney_Inner_West,LU-soft,1to1,0.0,7,66.73118239358627,61.57337581565678,66.66666666667015,57.32818248348117,62.407856764891164,0.14285714285714285,0.0,20.53070437421642,16.76858025240967,57.4941190651794,62.407856764891164,32.210025665936804,0.0
Sydney_Inner_West,GNN-42,multi,0.0,7,80.1626063528556,81.44913530534883,69.54366927403667,57.84565724940576,28.204666629956016,0.2857142857142857,0.2857142857142857,37.30269218237196,35.542327210540016,48.71090194341128,39.33067041564273,29.196232973247717,
Sydney_Inner_West,GNN-42,1to1,0.0,7,79.66320780611184,81.44913530534883,66.66666666666961,70.94578625236885,28.204666629956016,0.2857142857142857,0.2857142857142857,47.89696211344307,35.542327210540016,45.22710776964344,39.33067041564273,32.210025665936804,0.2857142857142857
Sydney_Inner_West,GNN-123,multi,0.0,7,83.53338968614204,85.51568642821327,69.54366927403238,61.50897374309902,27.281712807934007,0.2857142857142857,0.42857142857142855,43.646183374500836,39.416348597699894,48.5094056406888,44.20133524935837,29.196232973247717,
Sydney_Inner_West,GNN-123,1to1,0.0,7,83.32105883504236,85.51568642821327,66.6666666666655,77.08693534644819,27.281712807934007,0.2857142857142857,0.42857142857142855,54.031491110066945,42.452983746126826,45.46803368333849,44.20133524935837,32.210025665936804,0.2857142857142857
Sydney_Inner_West,GNN-456,multi,0.0,7,95.8111467447349,107.14192772319055,69.54366927403669,72.63400933961314,21.99190646734337,0.2857142857142857,0.5714285714285714,61.59113456762149,47.99460431156225,41.51836331113479,39.779811772112325,29.196232973247717,
Sydney_Inner_West,GNN-456,1to1,0.0,7,95.8338058960251,110.69086660891847,66.66666666666963,90.63864579631968,21.99190646734337,0.2857142857142857,0.5714285714285714,73.59422553875916,47.99460431156225,43.073932137705064,39.779811772112325,32.210025665936804,0.2857142857142857
