region,mode,method,weight_source,solver,eval_weight,k,WSD,LWFL,LBI,DCR_1km,DCR_2km,DCR_5km,D_region_mva,low_conf_frac,match_dist_median_km,n_matched,TUR_mean,TUR_median,TUR_aggregate,CE_mean,CE_median,OPR,UPR,RSD_mean,RSD_median,FCE_mean,FCE_median,TUR_actual_observed,collision_rate_many_to_one
London,a1a,LU-soft,gpm_soft,greedy,real,219,0.9828313348449795,0.9828313348449795,0.7251883679605357,0.5933649515956965,0.9296377480278943,0.9998884422351613,,,,,,,,,,,,,,,,,
London,a1a,LU-soft,gpm_soft,greedy,uniform,219,0.9821902565522844,0.9821902565522844,0.35932565846727854,0.6102430430110815,0.918731329047885,0.9997283206729132,,,,,,,,,,,,,,,,,
London,a1a,LU-soft,gpm_soft,greedy,gpm,219,0.9208843845477953,0.9208843845477952,0.49002081196148944,0.628092093060239,0.9386684249930322,0.9998633187813408,,,,,,,,,,,,,,,,,
London,a1a,LU-soft,gpm_soft,greedy,gpm_soft,219,0.8637053113726038,0.8637053113726036,0.37804708906342865,0.6573252475597817,0.9504325553810891,0.9999742908330279,,,,,,,,,,,,,,,,,
London,a1a,LU-soft,gpm_soft,greedy,SIZING,219,,,,,,,5280.712168432902,0.0,1.0170704728992106,218.0,83.62239038103141,72.63541390601497,78.0324114664826,119.79529066024904,50.70009095573201,0.30275229357798167,0.25229357798165136,74.2643003805031,38.16915334376674,73.95063272020504,40.87802617869499,73.85,
London,a1a,LU-soft,gpm_soft,greedy,SIZING_1TO1,219,,,,,,,5280.712168432902,0.0365296803652968,1.6517789623914434,210.0,71.24539392133246,57.59614396047749,67.78916291638122,143.5916246794151,73.62365319287736,0.4095238095238095,0.19523809523809524,83.71935891503279,42.870399270061924,89.02969330813603,46.03929331781974,72.0850520226586,0.3059360730593607
London,a1a,GNN-oof-42,gnn_oof_42,greedy,real,219,0.9482885784162188,0.9482885784162188,0.6148959234279223,0.5991464356788454,0.9400826003404438,0.9998692968270586,,,,,,,,,,,,,,,,,
London,a1a,GNN-oof-42,gnn_oof_42,greedy,uniform,219,0.9883561076511025,0.9883561076511025,0.42300811423310714,0.5871426121240709,0.9290612209595752,0.9996135329406333,,,,,,,,,,,,,,,,,
London,a1a,GNN-oof-42,gnn_oof_42,greedy,gpm,219,0.9391858380417892,0.9391858380417891,0.44361914155638366,0.5948927874948434,0.9400781181546104,0.9999053348130427,,,,,,,,,,,,,,,,,
London,a1a,GNN-oof-42,gnn_oof_42,greedy,gpm_soft,219,0.9546457347808016,0.9546457347808015,0.48673823492194607,0.5806493001064499,0.9415241162216144,0.9999691671708042,,,,,,,,,,,,,,,,,
London,a1a,GNN-oof-42,gnn_oof_42,greedy,SIZING,219,,,,,,,5280.712168432902,0.0,0.988526949838437,217.0,78.9027995608733,72.08099981416773,76.52583039721648,103.70290114850147,45.45927356570196,0.2903225806451613,0.28110599078341014,63.40984906295514,40.30942536899351,68.99145385263411,44.39711674613447,71.56,
London,a1a,GNN-oof-42,gnn_oof_42,greedy,SIZING_1TO1,219,,,,,,,5280.712168432902,0.0228310502283105,1.441148485533135,213.0,70.19420150468214,58.48703309816566,67.65370235643893,139.1222702473768,70.97806933061257,0.39906103286384975,0.22535211267605634,81.44329884844056,43.66151672748922,90.85195880214233,50.113378533376675,73.00000000000001,0.2785388127853881
London,a1a,GNN-oof-123,gnn_oof_123,greedy,real,219,0.9432093343492036,0.9432093343492036,0.64263397926508,0.6085787728843322,0.9396325593334092,0.999822330221829,,,,,,,,,,,,,,,,,
London,a1a,GNN-oof-123,gnn_oof_123,greedy,uniform,219,0.9959416282798118,0.9959416282798118,0.49737088390211004,0.5765481073082477,0.9304734558395112,0.99951050392939,,,,,,,,,,,,,,,,,
London,a1a,GNN-oof-123,gnn_oof_123,greedy,gpm,219,0.9365964268844821,0.936596426884482,0.49590295801369555,0.5946208244615522,0.9429134709043198,0.9998521100618695,,,,,,,,,,,,,,,,,
London,a1a,GNN-oof-123,gnn_oof_123,greedy,gpm_soft,219,0.9456748295366607,0.9456748295366606,0.5370615058567348,0.5830355060588254,0.9425654882029973,0.999960917481315,,,,,,,,,,,,,,,,,
London,a1a,GNN-oof-123,gnn_oof_123,greedy,SIZING,219,,,,,,,5280.712168432902,0.0,1.0428415340059358,218.0,78.17180739365884,66.721916136467,74.81619530701671,112.34137173200885,52.214638691459335,0.3440366972477064,0.28440366972477066,68.06162630403537,40.879939566340425,66.65566142599266,41.18779479001814,70.80000000000001,
London,a1a,GNN-oof-123,gnn_oof_123,greedy,SIZING_1TO1,219,,,,,,,5280.712168432902,0.0273972602739726,1.441355302127144,212.0,70.14848896785456,57.293235601881776,67.0811325423805,122.83435061762034,74.55595095379574,0.41037735849056606,0.19339622641509435,69.58269071526061,40.560499225040104,72.47480046520087,42.85668658829419,73.805,0.2648401826484018
London,a1a,GNN-oof-456,gnn_oof_456,greedy,real,219,0.9667217394925984,0.9667217394925984,0.6623763282182159,0.5835593750916522,0.9360792101351707,0.99993998711554,,,,,,,,,,,,,,,,,
London,a1a,GNN-oof-456,gnn_oof_456,greedy,uniform,219,1.012272501382961,1.012272501382961,0.5078826671823802,0.5622984337958947,0.9239906851578658,0.999868351818967,,,,,,,,,,,,,,,,,
London,a1a,GNN-oof-456,gnn_oof_456,greedy,gpm,219,0.9655577784462872,0.9655577784462871,0.4811092653299589,0.5791890827327956,0.9337877123756563,0.9998908446044261,,,,,,,,,,,,,,,,,
London,a1a,GNN-oof-456,gnn_oof_456,greedy,gpm_soft,219,0.9932432382299592,0.9932432382299591,0.5755729508779363,0.5607965980929326,0.9358669320483876,0.9999891035199315,,,,,,,,,,,,,,,,,
London,a1a,GNN-oof-456,gnn_oof_456,greedy,SIZING,219,,,,,,,5280.712168432902,0.0,1.038648314654027,219.0,78.4394595354201,71.87309680966332,73.3858101993717,116.727060767057,47.913731602982836,0.2922374429223744,0.2374429223744292,70.88921178668349,35.77534424341404,69.95713583576975,39.95163819009726,70.11999999999999,
London,a1a,GNN-oof-456,gnn_oof_456,greedy,SIZING_1TO1,219,,,,,,,5280.712168432902,0.0319634703196347,1.373591376794696,211.0,71.9437551150782,62.03591256203713,67.41182330580529,133.61599687716333,62.40429353674756,0.3886255924170616,0.2132701421800948,78.06516836282844,45.06064799364189,82.9108790060239,44.776778750447555,72.18,0.2785388127853881
TLH2,a1a,Uni,uniform,greedy,real,94,2.1640176760668717,2.1640176760668717,0.5569785506712184,0.11825555847145026,0.42284435506337387,0.9998861220837304,,,,,,,,,,,,,,,,,
TLH2,a1a,Uni,uniform,greedy,uniform,94,2.139599461724442,2.1395994617244423,0.19764947464371713,0.1294944976828465,0.43624141607535494,0.9998531713460335,,,,,,,,,,,,,,,,,
TLH2,a1a,Uni,uniform,greedy,gpm,94,2.1477404709713452,2.1477404709713452,0.3674427416628327,0.12755452797692207,0.4319003699179907,0.9998215736006325,,,,,,,,,,,,,,,,,
TLH2,a1a,Uni,uniform,greedy,gpm_soft,94,2.142928446451804,2.1429284464518035,0.39482415196419357,0.12946022651617575,0.43197644870109875,0.9998787232217302,,,,,,,,,,,,,,,,,
TLH2,a1a,Uni,uniform,greedy,SIZING,94,,,,,,,1164.6809615864781,0.0,2.3592715179631734,94.0,68.68782851477114,56.456203745435104,65.18919587207176,96.24854803090925,77.16443070150328,0.3829787234042553,0.13829787234042554,47.27463647089788,35.11682182018662,75.89561553763842,58.60034497920041,93.75999999999999,
TLH2,a1a,Uni,uniform,greedy,SIZING_1TO1,94,,,,,,,1164.6809615864781,0.1595744680851064,5.466843782345269,79.0,68.05078492365934,60.707014249132904,65.4445482116216,90.14015576790372,64.72561076651589,0.31645569620253167,0.11392405063291139,43.63604177076537,28.371779620883274,71.06317360242738,51.706758822074804,93.97999999999999,0.2872340425531915
TLH2,a1a,LU,gpm,greedy,real,94,2.1685592231218127,2.1685592231218127,0.498298554022543,0.12191876221092464,0.43576558422474015,0.9982010432466975,,,,,,,,,,,,,,,,,
TLH2,a1a,LU,gpm,greedy,uniform,94,2.1923855518843363,2.1923855518843367,0.3084909491936715,0.12232690086612091,0.42595376847279975,0.9986321522996273,,,,,,,,,,,,,,,,,
TLH2,a1a,LU,gpm,greedy,gpm,94,2.0398386589497908,2.0398386589497908,0.31420308647705447,0.16098358380691258,0.48719968101312866,0.9990013177541097,,,,,,,,,,,,,,,,,
TLH2,a1a,LU,gpm,greedy,gpm_soft,94,2.0732651707474723,2.073265170747472,0.393171636975259,0.15397627613201578,0.47845443801855275,0.998507053417438,,,,,,,,,,,,,,,,,
TLH2,a1a,LU,gpm,greedy,SIZING,94,,,,,,,1164.6809615864781,0.0,2.396738686230017,94.0,74.0577297842398,64.3132326003913,67.10208424249011,92.23672297779953,57.98475866078883,0.2765957446808511,0.18085106382978725,48.5662266942543,29.62566093053446,71.85277441689688,52.47863297563258,93.06,
TLH2,a1a,LU,gpm,greedy,SIZING_1TO1,94,,,,,,,1164.6809615864781,0.1276595744680851,4.564890897955568,82.0,72.3736208185013,62.777393410258874,66.15888063200116,95.42046141779215,59.3220905621408,0.32926829268292684,0.17073170731707318,50.2325600304819,33.38513425884156,75.3212821784216,51.85051649540861,93.75999999999999,0.26595744680851063
TLH2,a1a,LU-soft,gpm_soft,greedy,real,94,2.175276859046258,2.175276859046258,0.5010979542180048,0.129014559015749,0.4503562348230684,0.9904361735599849,,,,,,,,,,,,,,,,,
TLH2,a1a,LU-soft,gpm_soft,greedy,uniform,94,2.243795907663304,2.2437959076633045,0.31264443648449786,0.12295691996507813,0.43045220066687073,0.9839706233079337,,,,,,,,,,,,,,,,,
TLH2,a1a,LU-soft,gpm_soft,greedy,gpm,94,2.149468141733274,2.149468141733274,0.34018989491561896,0.15663254357315348,0.48310027365147157,0.9804889305817316,,,,,,,,,,,,,,,,,
TLH2,a1a,LU-soft,gpm_soft,greedy,gpm_soft,94,1.9117253437295256,1.9117253437295254,0.2992569598898286,0.1984927332544196,0.54796439003033,0.9960807769882475,,,,,,,,,,,,,,,,,
TLH2,a1a,LU-soft,gpm_soft,greedy,SIZING,94,,,,,,,1164.6809615864781,0.010638297872340425,2.068243706434713,93.0,74.8552009565067,62.217728030214744,69.23306485634639,83.57128328353632,60.72589463799945,0.3333333333333333,0.20430107526881722,44.01375406408179,38.39877139178023,73.5575538490342,47.83567788803189,93.22,
TLH2,a1a,LU-soft,gpm_soft,greedy,SIZING_1TO1,94,,,,,,,1164.6809615864781,0.1702127659574468,4.4184400033131634,78.0,74.00816607294797,60.04792749796477,67.69753231177397,88.42804329957276,66.53395933336091,0.358974358974359,0.21794871794871795,46.80055524686852,39.563126978715346,76.59196928772097,57.20221024714587,93.96,0.2553191489361702
TLH2,a1a,GNN-oof-42,gnn_oof_42,greedy,real,94,2.257446812503018,2.257446812503018,0.44301804736221995,0.14886912824303705,0.4711024772062342,0.973235274570601,,,,,,,,,,,,,,,,,
TLH2,a1a,GNN-oof-42,gnn_oof_42,greedy,uniform,94,2.479771767407268,2.4797717674072683,0.4979691670172323,0.12463276285505986,0.40642451134051577,0.952537642588389,,,,,,,,,,,,,,,,,
TLH2,a1a,GNN-oof-42,gnn_oof_42,greedy,gpm,94,2.2157834048309115,2.2157834048309115,0.33298331453808255,0.17043684500131423,0.4959035673233839,0.9687602944657923,,,,,,,,,,,,,,,,,
TLH2,a1a,GNN-oof-42,gnn_oof_42,greedy,gpm_soft,94,2.179607667280667,2.1796076672806666,0.4367355291403097,0.1771125333683376,0.5138889070466757,0.968906237908168,,,,,,,,,,,,,,,,,
TLH2,a1a,GNN-oof-42,gnn_oof_42,greedy,SIZING,94,,,,,,,1164.6809615864781,0.0,1.922728051101815,94.0,81.73431723144134,66.34243381775308,72.08504263525572,77.02223530053325,55.185371902087894,0.3191489361702128,0.24468085106382978,43.5844060379187,39.938735720414726,67.6191735506368,47.24426268936796,93.75999999999999,
TLH2,a1a,GNN-oof-42,gnn_oof_42,greedy,SIZING_1TO1,94,,,,,,,1164.6809615864781,0.05319148936170213,2.7186370018251624,89.0,76.70726447989853,67.31558918705994,67.06049108012947,86.59384009966766,60.68217916360402,0.33707865168539325,0.20224719101123595,47.945046095140356,38.82165214843459,71.208678421782,47.43727147494714,93.38999999999999,0.20212765957446807
TLH2,a1a,GNN-oof-123,gnn_oof_123,greedy,real,94,2.2744154074238057,2.2744154074238057,0.42975860320595216,0.14865863451696146,0.46112652132747534,0.9711844310911157,,,,,,,,,,,,,,,,,
TLH2,a1a,GNN-oof-123,gnn_oof_123,greedy,uniform,94,2.4948987349783596,2.49489873497836,0.48507534222068893,0.1209766066665626,0.3943476606185087,0.9528991671526634,,,,,,,,,,,,,,,,,
