country,region,arm,radius_km,centres,mae_decision,mae_representation,mean_G_mva,zero_station_share,n_stations_mean,n_stations_median,effective_cand_share,n_candidates
au,Newcastle_and_Lake_Macquarie,GNN-oof-42,1.0,station,21.31562586292994,6.332734146729457,22.9875,0.0,1.0,1.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-123,1.0,station,19.269774746426773,4.290087566149592,22.9875,0.0,1.0,1.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-456,1.0,station,20.005437517690822,4.98491218769373,22.9875,0.0,1.0,1.0,1.0,25
au,Newcastle_and_Lake_Macquarie,Uni,2.0,station,16.578710029939273,9.339722364890168,27.655404000000004,0.0,1.16,1.0,1.0,25
au,Newcastle_and_Lake_Macquarie,LU,2.0,station,16.521627481679587,9.535511206352492,27.655404000000004,0.0,1.16,1.0,1.0,25
au,Newcastle_and_Lake_Macquarie,LU-soft,2.0,station,16.52445933799308,9.524016753070821,27.655404000000004,0.0,1.16,1.0,1.0,25
au,Newcastle_and_Lake_Macquarie,Ref,2.0,station,13.11725201089201,0.0,27.655404000000004,0.0,1.16,1.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-42,2.0,station,20.514624842314856,17.0685932254468,27.655404000000004,0.0,1.16,1.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-123,2.0,station,16.437493890349376,13.206117932708555,27.655404000000004,0.0,1.16,1.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-456,2.0,station,18.34699839967821,15.073804064646346,27.655404000000004,0.0,1.16,1.0,1.0,25
au,Newcastle_and_Lake_Macquarie,Uni,3.0,station,27.98425476910347,17.284852815689035,46.755016000000005,0.0,1.96,2.0,1.0,25
au,Newcastle_and_Lake_Macquarie,LU,3.0,station,27.680556819595914,17.81092495865336,46.755016000000005,0.0,1.96,2.0,1.0,25
au,Newcastle_and_Lake_Macquarie,LU-soft,3.0,station,27.65855424141647,17.773211368038375,46.755016000000005,0.0,1.96,2.0,1.0,25
au,Newcastle_and_Lake_Macquarie,Ref,3.0,station,16.62964419329117,0.0,46.755016000000005,0.0,1.96,2.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-42,3.0,station,33.84630190399577,30.398218924381084,46.755016000000005,0.0,1.96,2.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-123,3.0,station,28.120593629577673,22.565465830376915,46.755016000000005,0.0,1.96,2.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-456,3.0,station,30.130642521036407,26.01890949391628,46.755016000000005,0.0,1.96,2.0,1.0,25
au,Newcastle_and_Lake_Macquarie,Uni,5.0,station,42.81348134413189,36.25075913999468,99.17614400000001,0.0,4.04,4.0,1.0,25
au,Newcastle_and_Lake_Macquarie,LU,5.0,station,42.291207601564274,36.92002557112589,99.17614400000001,0.0,4.04,4.0,1.0,25
au,Newcastle_and_Lake_Macquarie,LU-soft,5.0,station,42.27033908192558,36.841438154597206,99.17614400000001,0.0,4.04,4.0,1.0,25
au,Newcastle_and_Lake_Macquarie,Ref,5.0,station,16.80924421422256,0.0,99.17614400000001,0.0,4.04,4.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-42,5.0,station,51.27295280419957,45.88707766942447,99.17614400000001,0.0,4.04,4.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-123,5.0,station,42.817992927739375,37.25081861324202,99.17614400000001,0.0,4.04,4.0,1.0,25
au,Newcastle_and_Lake_Macquarie,GNN-oof-456,5.0,station,45.70449566229217,40.0728621377838,99.17614400000001,0.0,4.04,4.0,1.0,25
au,Newcastle_and_Lake_Macquarie,Uni,7.5,station,66.89532613002362,52.13666814768478,178.463624,0.0,7.08,8.0,1.0,25
au,Newcastle_and_Lake_Macquarie,LU,7.5,station,66.99809290796497,53.29049343080498,178.463624,0.0,7.08,8.0,1.0,25
