country,region,arm,radius_km,centres,mae_decision,mae_representation,mean_G_mva,zero_station_share,n_stations_mean,n_stations_median,effective_cand_share,n_candidates
uk,TLG2,LU,7.5,station,23.379346645235774,18.535360599865207,50.03180591771507,0.0,3.6875,3.0,1.0,96
uk,TLG2,LU-soft,7.5,station,20.616062555949185,15.165737242680194,50.03180591771507,0.0,3.6875,3.0,1.0,96
uk,TLG2,Ref,7.5,station,10.07585755666426,0.0,50.03180591771507,0.0,3.6875,3.0,1.0,96
uk,TLG2,GNN-oof-42,7.5,station,12.159427419813417,8.951836301413701,50.03180591771507,0.0,3.6875,3.0,1.0,96
uk,TLG2,GNN-oof-123,7.5,station,12.358450517432573,9.207406428007197,50.03180591771507,0.0,3.6875,3.0,1.0,96
uk,TLG2,GNN-oof-456,7.5,station,12.75746278150803,10.213985044691656,50.03180591771507,0.0,3.6875,3.0,1.0,96
uk,TLG2,Uni,10.0,station,27.645329714853915,21.785055838996403,74.31648984093998,0.0,5.395833333333333,5.0,1.0,96
uk,TLG2,LU,10.0,station,27.555541650930547,21.66853750847441,74.31648984093998,0.0,5.395833333333333,5.0,1.0,96
uk,TLG2,LU-soft,10.0,station,23.567203732548318,17.0969242772605,74.31648984093998,0.0,5.395833333333333,5.0,1.0,96
uk,TLG2,Ref,10.0,station,12.053330397026018,0.0,74.31648984093998,0.0,5.395833333333333,5.0,1.0,96
uk,TLG2,GNN-oof-42,10.0,station,15.139608506376204,11.75503847381033,74.31648984093998,0.0,5.395833333333333,5.0,1.0,96
uk,TLG2,GNN-oof-123,10.0,station,15.8056533018897,12.705461836501414,74.31648984093998,0.0,5.395833333333333,5.0,1.0,96
uk,TLG2,GNN-oof-456,10.0,station,16.8039427463611,14.012897709894062,74.31648984093998,0.0,5.395833333333333,5.0,1.0,96
uk,TLG2,Uni,15.0,station,36.23694903770635,29.65161718246193,137.86536737220544,0.0,10.395833333333334,10.0,1.0,96
uk,TLG2,LU,15.0,station,36.392307491554156,29.644370871954962,137.86536737220544,0.0,10.395833333333334,10.0,1.0,96
uk,TLG2,LU-soft,15.0,station,31.18182378635878,25.055619933411133,137.86536737220544,0.0,10.395833333333334,10.0,1.0,96
uk,TLG2,Ref,15.0,station,15.339148845349392,0.0,137.86536737220544,0.0,10.395833333333334,10.0,1.0,96
uk,TLG2,GNN-oof-42,15.0,station,21.67444860539807,15.407122191974343,137.86536737220544,0.0,10.395833333333334,10.0,1.0,96
uk,TLG2,GNN-oof-123,15.0,station,22.94075480925692,17.092844059741488,137.86536737220544,0.0,10.395833333333334,10.0,1.0,96
