arm,region,seed,in_sample,corr,rmse,mae
GNNfusion,TLG1,42.0,False,0.5916175104491527,14.519396368208106,9.385187712067706
GNNpriorN,TLG1,42.0,False,0.44204076699542444,12.079522092259282,8.811127654660096
GNNpriorP,TLG1,42.0,False,0.4073364946809837,12.538189579312048,9.265121539219802
GNNpriorNP,TLG1,42.0,False,0.4527854028136099,11.764294332456206,8.781030787183235
MLP,TLG1,42.0,False,0.45565296414453593,16.359133909406754,8.841586955403288
MLPfusion,TLG1,42.0,False,0.28656663701494184,20.359586715533432,12.324453804654118
MLPpriorN,TLG1,42.0,False,0.4465717490532384,15.630335345661134,9.003246034528702
MLPpriorP,TLG1,42.0,False,0.353164605687045,21.147984552357844,9.785659629554093
MLPpriorNP,TLG1,42.0,False,0.20948008847734198,28.66893484616846,11.477308654180327
GNNpostN,TLG1,42.0,False,0.5557640486874342,13.480649382556157,8.332642535410944
GNNaddN,TLG1,42.0,False,0.638648580650547,11.535758676375556,7.722557244861009
GNNpostP,TLG1,42.0,False,0.6539115281054498,12.905851824524117,9.267956878475957
GNNaddP,TLG1,42.0,False,0.653212145575842,8.23036375914589,6.105282224769631
GNNpostNP,TLG1,42.0,False,0.6181308873062993,16.08551369059674,11.642828180845171
GNNaddNP,TLG1,42.0,False,0.7257869088841028,7.929617599512034,5.741752501764792
MLPpostN,TLG1,42.0,False,0.43809968260400006,20.292895069236867,10.284138668430662
MLPaddN,TLG1,42.0,False,0.622495168481975,11.890097690447494,8.115565839785914
MLPpostP,TLG1,42.0,False,0.6367988172348765,15.018425194258764,9.11845317796167
MLPaddP,TLG1,42.0,False,0.6035718136242724,8.666652046203042,6.5836706485206085
MLPpostNP,TLG1,42.0,False,0.5985901812358693,17.712003936553536,10.85260888547034
MLPaddNP,TLG1,42.0,False,0.7071282867210753,8.127549306233822,5.703707966221799
GNN,TLE4,42.0,False,0.13319014250036307,8.031595412890615,5.9183121177910465
GNNonehot,TLE4,42.0,False,0.11590388205837414,7.559258636486707,5.829525588166252
GNNfusion,TLE4,42.0,False,0.37454727336857957,7.765628777451317,5.9894938308205345
GNNpriorN,TLE4,42.0,False,0.1446847895966455,7.754475075865592,5.667265042981652
GNNpriorP,TLE4,42.0,False,0.14662816692331135,7.913533841799939,5.70714858917717
GNNpriorNP,TLE4,42.0,False,0.13565112275731175,7.941685008304398,5.71043581385283
MLP,TLE4,42.0,False,0.2717518224589538,8.23997397240414,5.835253841513866
MLPfusion,TLE4,42.0,False,0.0033391697332880543,16.019034322835946,10.175175141981168
MLPpriorN,TLE4,42.0,False,0.25247023254456186,8.548265107952652,5.594436391787574
MLPpriorP,TLE4,42.0,False,0.28113834450886266,8.18717535754122,5.536442428015044
MLPpriorNP,TLE4,42.0,False,0.2694791670298816,8.209737005939832,5.384331204244426
GNNpostN,TLE4,42.0,False,0.2180964815559982,7.972295025248113,5.6941597747442145
GNNaddN,TLE4,42.0,False,0.3890413417540528,7.149179615277248,5.311919441057578
GNNpostP,TLE4,42.0,False,0.23812749307951434,7.781210324588426,5.740432169577962
GNNaddP,TLE4,42.0,False,0.31643920512564305,5.623942750381933,4.083484582996309
GNNpostNP,TLE4,42.0,False,0.2325347801831999,9.008942770525493,6.704573382804325
GNNaddNP,TLE4,42.0,False,0.3499402719732685,6.25068706795819,4.597621703018375
MLPpostN,TLE4,42.0,False,0.28711622505377116,9.022558045780801,6.205949906458557
MLPaddN,TLE4,42.0,False,0.401056562932851,7.189545227051865,5.414024837137684
MLPpostP,TLE4,42.0,False,0.27847143402180613,8.031138220567751,5.9815264051219215
MLPaddP,TLE4,42.0,False,0.3192717588278701,5.377899441258355,4.00414090570304
MLPpostNP,TLE4,42.0,False,0.27216916695255566,8.991805079880224,6.819561290077204
MLPaddNP,TLE4,42.0,False,0.3615721144514138,6.052908127333957,4.590198626385186
GNN,TLE3,42.0,False,-0.004719552168206586,8.382013687077915,6.055191561136642
GNNonehot,TLE3,42.0,False,-0.04385390812904237,8.073227733247341,5.9526424591037115
GNNfusion,TLE3,42.0,False,0.15094347427549576,10.349548906488113,7.1532599552150895
GNNpriorN,TLE3,42.0,False,0.05249287096149513,7.671247247975545,5.870365369423645
GNNpriorP,TLE3,42.0,False,0.052574073131514465,7.603475806337156,5.747439312970932
GNNpriorNP,TLE3,42.0,False,0.07727857753122404,7.748267366391606,5.871170151436962
MLP,TLE3,42.0,False,-0.003162940592189651,10.167940757317917,6.771533777410122
MLPfusion,TLE3,42.0,False,0.0668939468933626,15.28127774532978,9.739388338921687
MLPpriorN,TLE3,42.0,False,0.12983107852260367,6.992256267187091,5.5578013235568795
MLPpriorP,TLE3,42.0,False,0.05968171806378275,8.015042115780254,6.042366085119554
MLPpriorNP,TLE3,42.0,False,0.1344438621815012,7.071157366451614,5.516545488303944
GNNpostN,TLE3,42.0,False,0.0910973216816159,7.8987484871446965,5.746328933918571
GNNaddN,TLE3,42.0,False,0.22610553041760947,7.0524609291018425,5.147200320052208
GNNpostP,TLE3,42.0,False,0.14136720979857467,7.454072755671826,5.555020720194414
GNNaddP,TLE3,42.0,False,0.1836948767503923,5.326678721181966,4.182416699024975
GNNpostNP,TLE3,42.0,False,0.1567363772311687,8.760697522718242,6.30001056958411
GNNaddNP,TLE3,42.0,False,0.21909204335590782,5.867943463948374,4.420964298167101
MLPpostN,TLE3,42.0,False,0.024166538455598047,11.449596851948142,7.00251613714206
MLPaddN,TLE3,42.0,False,0.22725054732339997,7.17829298301892,5.251373383707026
MLPpostP,TLE3,42.0,False,0.012253489916179978,10.426723937411472,6.617091408672996
MLPaddP,TLE3,42.0,False,0.13296936827653802,5.2750343090963625,4.160147762890431
MLPpostNP,TLE3,42.0,False,0.02856308643193787,11.703384421815597,7.315336787432102
MLPaddNP,TLE3,42.0,False,0.20539631787352852,5.821984460376539,4.295596532948022
GNN,TLH3,42.0,False,0.27092203098171774,7.685655724239916,5.521581272033488
GNNonehot,TLH3,42.0,False,0.35529883697462317,7.511057602582289,5.007337923482485
GNNfusion,TLH3,42.0,False,0.34271490886308414,10.43744613107421,7.491395444668819
GNNpriorN,TLH3,42.0,False,0.35623653730178306,8.055810484261047,5.601004290021122
GNNpriorP,TLH3,42.0,False,0.3782394031268718,7.678164156258872,5.421967666889925
GNNpriorNP,TLH3,42.0,False,0.398886656325085,7.335121909876286,5.289192823748775
MLP,TLH3,42.0,False,0.39586029885709456,7.808861133859566,5.670290948856461
MLPfusion,TLH3,42.0,False,0.10597540172522224,11.69041089078363,7.66101091857964
MLPpriorN,TLH3,42.0,False,0.1722828893915777,11.43804778641013,6.491683192026141
MLPpriorP,TLH3,42.0,False,0.1808885568257229,11.20243874014148,6.488679073161591
MLPpriorNP,TLH3,42.0,False,-0.023078529482541785,21.912711584225963,8.999860447330912
GNNpostN,TLH3,42.0,False,0.3575171848518583,7.808418389839914,5.477062923246073
GNNaddN,TLH3,42.0,False,0.3830825945773061,8.03722015768602,5.717394089717051
GNNpostP,TLH3,42.0,False,0.31668108003023954,7.963544786695683,5.637065169560511
GNNaddP,TLH3,42.0,False,0.27932483464420876,6.955785889281051,4.85554914951769
GNNpostNP,TLH3,42.0,False,0.34233727118157037,9.165946916538433,6.393421493581602
GNNaddNP,TLH3,42.0,False,0.3472993464768663,7.271353603019377,5.143070557430403
MLPpostN,TLH3,42.0,False,0.4416698432639315,8.606478848247203,6.255544607571763
MLPaddN,TLH3,42.0,False,0.4050514498794945,8.595508167447107,6.325112879304445
MLPpostP,TLH3,42.0,False,0.3435166776642114,9.474789594641686,6.895231515023401
MLPaddP,TLH3,42.0,False,0.3464779781144613,6.62558984186693,4.589054909484512
MLPpostNP,TLH3,42.0,False,0.3634513559742874,10.801350528617442,7.78723485443399
MLPaddNP,TLH3,42.0,False,0.3690085637640436,7.554576548438453,5.578759709726427
GNN,TLF1,42.0,False,0.28275951972941593,9.325544356057216,7.00172030007222
GNNonehot,TLF1,42.0,False,0.23135420415574068,9.266652595630259,7.199828966443803
GNNfusion,TLF1,42.0,False,0.4371587002206651,11.891055138392673,8.259474172920248
GNNpriorN,TLF1,42.0,False,0.3222894702361253,9.622027818834868,7.310019815472327
GNNpriorP,TLF1,42.0,False,0.3517881420852708,9.000473944333459,6.8651665297548785
GNNpriorNP,TLF1,42.0,False,0.34840854910202723,9.009027858572166,6.473889983350722
MLP,TLF1,42.0,False,0.38591269143571466,9.055651415401647,6.5374009595910225
MLPfusion,TLF1,42.0,False,0.14603946526652342,12.524521808139612,9.464255570438308
MLPpriorN,TLF1,42.0,False,0.4907379290718735,7.689294914027861,5.629179907618299
MLPpriorP,TLF1,42.0,False,0.48879113553336534,7.70413520366952,5.631053356179201
MLPpriorNP,TLF1,42.0,False,0.4543242002183438,8.108008639332118,5.839126424225448
GNNpostN,TLF1,42.0,False,0.40652338418383455,9.095680795387583,6.773021603974909
GNNaddN,TLF1,42.0,False,0.5473427528068678,8.62887689119437,6.18257375229788
GNNpostP,TLF1,42.0,False,0.3945440955443346,9.861556908752252,7.112844244314028
GNNaddP,TLF1,42.0,False,0.4394504202473702,7.403207419259678,5.257402860727199
GNNpostNP,TLF1,42.0,False,0.4172282670664751,11.564928400002536,7.92977849888555
GNNaddNP,TLF1,42.0,False,0.5417386535881599,7.331779205259377,5.31072520144374
MLPpostN,TLF1,42.0,False,0.49216947560969443,8.751020739829402,6.443699054993936
MLPaddN,TLF1,42.0,False,0.5948802126098586,8.156167676138306,5.836988345594401
MLPpostP,TLF1,42.0,False,0.46121955400201714,9.69163980871039,7.136665202497699
MLPaddP,TLF1,42.0,False,0.5082838663697249,6.833454652231997,4.897131307003607
MLPpostNP,TLF1,42.0,False,0.49525898867679313,10.850139020347457,7.745890577296446
MLPaddNP,TLF1,42.0,False,0.6104817987147929,6.6681338035460245,4.896019100474798
GNN,TLC2,42.0,False,0.23507185098000952,10.297070206312695,8.159291784725502
GNNonehot,TLC2,42.0,False,0.17511288097322275,12.022414232493478,8.356302436328534
GNNfusion,TLC2,42.0,False,0.16955332392830857,11.179548701985555,8.632124588620968
GNNpriorN,TLC2,42.0,False,0.2273748784708972,11.165375493382259,8.16921597537315
GNNpriorP,TLC2,42.0,False,0.23755416923895345,10.67293961796077,8.053393792590148
GNNpriorNP,TLC2,42.0,False,0.21061367258433963,11.853452299720756,8.26446571110499
MLP,TLC2,42.0,False,0.20346202995702778,11.035870424540056,8.308411993743645
MLPfusion,TLC2,42.0,False,0.19497668589202388,11.765093039391619,9.548822566774124
MLPpriorN,TLC2,42.0,False,0.2549811268179661,9.618330683357675,7.39596294278238
MLPpriorP,TLC2,42.0,False,0.2552647430156872,9.582820367434856,7.3373246504923335
MLPpriorNP,TLC2,42.0,False,0.21150828817368522,9.456728132928617,7.298918834289764
GNNpostN,TLC2,42.0,False,0.2620667822523475,9.291736125175344,7.459654087422237
GNNaddN,TLC2,42.0,False,0.33467196543471434,8.109683896637115,6.398149394700203
GNNpostP,TLC2,42.0,False,0.2272992006658789,9.576823688869338,7.8253194354115685
GNNaddP,TLC2,42.0,False,0.31839787897936345,6.89689939352739,5.6864583032555425
GNNpostNP,TLC2,42.0,False,0.21095423111878797,10.674352560664497,8.587596801191237
GNNaddNP,TLC2,42.0,False,0.3237243739491199,7.067980249447644,5.848814777931551
MLPpostN,TLC2,42.0,False,0.22108424663225834,10.144862122202827,7.820470437654968
MLPaddN,TLC2,42.0,False,0.32354175261258644,8.204640650730425,6.459066167563594
MLPpostP,TLC2,42.0,False,0.17005788454261622,11.319583926667686,8.79865589615937
MLPaddP,TLC2,42.0,False,0.3340984048345269,6.618760529117844,5.3218595760868554
MLPpostNP,TLC2,42.0,False,0.16397650794673896,11.797813526871282,9.223117990272288
MLPaddNP,TLC2,42.0,False,0.3333062789544267,6.889568769833109,5.7080997208372475
GNN,TLD4,42.0,False,0.20160705553817654,7.841123225819745,5.670242098539422
GNNonehot,TLD4,42.0,False,0.10496062029210441,6.577571132701711,4.593826985286266
GNNfusion,TLD4,42.0,False,0.39225489921071943,7.2533947944296004,5.267264868376621
GNNpriorN,TLD4,42.0,False,0.23968096495543947,7.31490162351987,5.2940547224785
GNNpriorP,TLD4,42.0,False,0.2576154506832895,7.109991116254453,5.347101363065482
GNNpriorNP,TLD4,42.0,False,0.32197127524949265,5.8871352426768455,4.558248121927204
MLP,TLD4,42.0,False,0.26629556494533174,6.081347303991764,4.817374614143319
MLPfusion,TLD4,42.0,False,0.2323242652444626,8.314449944000499,5.986871246127694
MLPpriorN,TLD4,42.0,False,0.40884122390111516,5.260322464454331,4.0072042814139115
MLPpriorP,TLD4,42.0,False,0.41296505652877796,5.264240837606739,3.979596455520218
MLPpriorNP,TLD4,42.0,False,0.40777193968156317,4.9243734330128754,3.8223444583711554
GNNpostN,TLD4,42.0,False,0.3014891500550808,7.3148256505063145,5.411417616001219
GNNaddN,TLD4,42.0,False,0.49388439699831055,5.727865126118969,4.119425306245002
GNNpostP,TLD4,42.0,False,0.28680374625262384,7.339547667242872,5.287057431330658
GNNaddP,TLD4,42.0,False,0.2935776518669357,4.945788554764005,3.7010819098799552
GNNpostNP,TLD4,42.0,False,0.3158466062128154,7.998024575299306,5.790499197866153
GNNaddNP,TLD4,42.0,False,0.42592511757178,4.8556477593403455,3.591147632431766
MLPpostN,TLD4,42.0,False,0.37307848324094006,5.817434152203971,4.68558643119304
MLPaddN,TLD4,42.0,False,0.5730837436472352,4.778029922973453,3.6099687094610444
MLPpostP,TLD4,42.0,False,0.30054128672887453,6.330105143066805,5.102900740215822
MLPaddP,TLD4,42.0,False,0.3677883296919415,3.9672042739359674,3.1988969851522233
MLPpostNP,TLD4,42.0,False,0.3228905793815527,7.025260619876342,5.554512023130496
MLPaddNP,TLD4,42.0,False,0.5273774408902954,3.8025510833338325,3.0792972606442883
GNN,TLJ1,42.0,False,0.2951099435758495,10.192382886021665,7.153796860230415
GNNonehot,TLJ1,42.0,False,0.05618627992451216,11.170741250058194,8.165539294510669
GNNfusion,TLJ1,42.0,False,0.39413355713324166,12.580157561236327,8.532970431573847
GNNpriorN,TLJ1,42.0,False,0.29197488076698447,10.100771579867303,7.257020078041698
GNNpriorP,TLJ1,42.0,False,0.2900023424753316,10.176647355744883,7.406531350125973
GNNpriorNP,TLJ1,42.0,False,0.2762772790339293,10.132162174456791,7.5115735334366605
MLP,TLJ1,42.0,False,0.26542192996418157,10.796606011443396,7.710680075931783
MLPfusion,TLJ1,42.0,False,0.1568741553929783,12.474051261313296,8.91034038697161
MLPpriorN,TLJ1,42.0,False,0.29359054071205015,10.427163636194736,7.1143518430906365
MLPpriorP,TLJ1,42.0,False,0.3253868855331647,10.530451069439735,7.102128272724192
MLPpriorNP,TLJ1,42.0,False,0.4158668077848245,9.610588548754906,6.825471844605424
GNNpostN,TLJ1,42.0,False,0.41060885661128116,11.342701537192628,7.116215635359736
GNNaddN,TLJ1,42.0,False,0.5345694025146823,9.83940429685101,6.507087573164221
GNNpostP,TLJ1,42.0,False,0.5134904126195693,9.51087692664718,6.5793700374807536
GNNaddP,TLJ1,42.0,False,0.5020663116227874,7.254342582622917,5.350678165225936
GNNpostNP,TLJ1,42.0,False,0.5381211673020924,11.712904368727544,7.935598875862474
GNNaddNP,TLJ1,42.0,False,0.6233188532059036,7.17426453460627,5.041475369459162
MLPpostN,TLJ1,42.0,False,0.38288035136814397,11.37127202985236,7.5734999395698415
MLPaddN,TLJ1,42.0,False,0.541528548331957,9.660126589744694,6.523599991288598
MLPpostP,TLJ1,42.0,False,0.4629370523732942,10.561713853055569,7.450266430634772
MLPaddP,TLJ1,42.0,False,0.48327870550860935,7.210802950459204,5.455172708936688
MLPpostNP,TLJ1,42.0,False,0.5047883315396551,12.215398136926886,8.475229235287744
MLPaddNP,TLJ1,42.0,False,0.6558019923032739,6.615704179515939,4.869686375073925
GNN,TLC1,42.0,False,0.14495060782981994,11.429338616116459,8.199656218439971
GNNonehot,TLC1,42.0,False,0.10746960278925219,12.33932702771307,7.926497544782015
GNNfusion,TLC1,42.0,False,0.06223001805936716,12.804927171701944,8.717837990406986
GNNpriorN,TLC1,42.0,False,0.125190283111618,12.829112121882453,8.355980066658642
GNNpriorP,TLC1,42.0,False,0.13166684334638676,12.26509111823603,8.253235816151337
GNNpriorNP,TLC1,42.0,False,0.15371527986775746,11.030581173163363,7.809846283374036
MLP,TLC1,42.0,False,0.2520575379429457,9.95478069677377,7.941448256049437
MLPfusion,TLC1,42.0,False,0.10652065628611686,10.892423998781052,8.12618250278307
MLPpriorN,TLC1,42.0,False,0.25312141137123556,9.042677935848827,7.164217540380582
MLPpriorP,TLC1,42.0,False,0.2650483916311026,8.92108570207328,7.070278113791055
MLPpriorNP,TLC1,42.0,False,0.185651150756122,9.659430321798803,7.228419561746259
GNNpostN,TLC1,42.0,False,0.1548793084010075,11.219175621320229,8.387962533371246
GNNaddN,TLC1,42.0,False,0.15849816660891258,10.729492388740857,7.920073352193357
GNNpostP,TLC1,42.0,False,0.08450424567139811,12.400025075617073,9.216335921316238
GNNaddP,TLC1,42.0,False,0.23116010907233495,7.645268144603463,5.577510506963848
GNNpostNP,TLC1,42.0,False,0.05910867558744128,13.932894407809199,10.61488973804717
GNNaddNP,TLC1,42.0,False,0.13497759655388106,9.15116041216496,6.647608538007494
MLPpostN,TLC1,42.0,False,0.23641432642934135,10.486701995618136,8.24571416918486
MLPaddN,TLC1,42.0,False,0.18573041972602614,10.023276512387174,7.555187190842213
MLPpostP,TLC1,42.0,False,0.15854115046408432,11.296092761898453,8.07543566252429
MLPaddP,TLC1,42.0,False,0.3247709140547719,6.647877240992913,4.866212619117989
MLPpostNP,TLC1,42.0,False,0.1276213222266585,12.694888008677191,9.39756287697768
MLPaddNP,TLC1,42.0,False,0.17901709500619944,8.184611792336138,5.914471187561947
GNN,TLG2,42.0,False,0.762711705392087,8.880562739315076,5.705854871532097
GNNonehot,TLG2,42.0,False,0.5144213345803943,12.02247814180479,7.912968474685679
GNNfusion,TLG2,42.0,False,0.7491240705343452,9.59097337210132,6.504220224563085
GNNpriorN,TLG2,42.0,False,0.7267305348408807,9.587509242661175,6.20034521379601
GNNpriorP,TLG2,42.0,False,0.7406093206042044,9.338990452617411,5.989818004210548
GNNpriorNP,TLG2,42.0,False,0.7179320518727034,9.718920794553028,6.282995870306588
MLP,TLG2,42.0,False,0.707409123435632,10.12706799877772,6.708449001959252
MLPfusion,TLG2,42.0,False,0.5841734746031038,11.827462202889581,7.668880281059944
MLPpriorN,TLG2,42.0,False,0.7525703713499682,9.232955533596234,6.05093973028741
MLPpriorP,TLG2,42.0,False,0.7586723555358482,9.182367095970962,6.090541397376778
MLPpriorNP,TLG2,42.0,False,0.7471325676696936,9.413356680475488,6.209252291086301
GNNpostN,TLG2,42.0,False,0.7538287550095535,9.94899423258316,6.194609178744018
GNNaddN,TLG2,42.0,False,0.8126811551869434,9.13714718013772,6.1037292341289175
GNNpostP,TLG2,42.0,False,0.6376776018866035,11.510783297452386,7.110959369237459
GNNaddP,TLG2,42.0,False,0.6957117928755964,9.760759252669194,7.051368703593151
GNNpostNP,TLG2,42.0,False,0.5919316815964875,14.215132973867668,8.169842964710346
GNNaddNP,TLG2,42.0,False,0.7633470223161376,8.692362768432002,5.856121562463723
MLPpostN,TLG2,42.0,False,0.7428077611315643,10.39969201214439,6.717365098040141
MLPaddN,TLG2,42.0,False,0.8159286917220938,9.025399350035816,5.75881716264318
MLPpostP,TLG2,42.0,False,0.6556578097394936,11.089924885705187,7.3667409200683345
MLPaddP,TLG2,42.0,False,0.6464612100481528,10.313492478279827,7.416221078574921
MLPpostNP,TLG2,42.0,False,0.6572459779100117,12.27652525752033,7.907669733616458
MLPaddNP,TLG2,42.0,False,0.7509785803160017,8.87947735259967,5.900786227624327
GNN,TLH1,42.0,False,0.5011321867873496,6.507317563236434,4.398156952174943
GNNonehot,TLH1,42.0,False,0.46507926385523746,6.1596482883644565,4.657580455154689
GNNfusion,TLH1,42.0,False,0.4272701069117231,9.795428624833407,6.878852710410621
GNNpriorN,TLH1,42.0,False,0.4697007204378823,6.862530492600461,5.175277805256138
GNNpriorP,TLH1,42.0,False,0.503299225275671,6.788070107345191,5.038896456725095
GNNpriorNP,TLH1,42.0,False,0.500221914823522,6.821322205026751,5.124495146639103
MLP,TLH1,42.0,False,0.5706539681791745,7.543503526368108,5.138679813108712
MLPfusion,TLH1,42.0,False,0.3014275274662155,9.040450328985022,6.36465060681521
MLPpriorN,TLH1,42.0,False,0.5220897635620376,6.6319673978770535,4.555602337779937
MLPpriorP,TLH1,42.0,False,0.5411241441052563,6.709280934493918,4.549652873219268
MLPpriorNP,TLH1,42.0,False,0.354477066140581,11.666223051403945,5.538059755971151
GNNpostN,TLH1,42.0,False,0.4893473670594339,8.504910218883431,5.554884293477202
GNNaddN,TLH1,42.0,False,0.5689634106846602,7.402066063937321,5.0871879026363604
GNNpostP,TLH1,42.0,False,0.3590111284982225,9.149543920017045,5.9583638410208515
GNNaddP,TLH1,42.0,False,0.550615540433255,5.33361525837044,3.827247110472843
GNNpostNP,TLH1,42.0,False,0.3283764559595216,12.48548511391232,7.7753071483882685
GNNaddNP,TLH1,42.0,False,0.5133871230312764,6.673352814440024,4.492488230231315
MLPpostN,TLH1,42.0,False,0.5972836195645174,8.625941017441486,5.773896785607292
MLPaddN,TLH1,42.0,False,0.6033463884554138,6.841208291300407,4.638362523492968
MLPpostP,TLH1,42.0,False,0.4770614767166026,8.968632039916805,5.934695742559231
MLPaddP,TLH1,42.0,False,0.6480718705759689,4.6011424802668826,3.456078393466915
MLPpostNP,TLH1,42.0,False,0.4461948652580916,11.532753836428943,7.205407252331887
MLPaddNP,TLH1,42.0,False,0.5642238547685372,5.946609841234243,4.157565031393855
GNN,London,123.0,False,0.549369443476574,16.397690497668744,11.147711746724857
GNNonehot,London,123.0,False,0.55099524975265,15.992379263708594,10.926060730653898
GNNfusion,London,123.0,False,0.47322729271111896,20.537845415379106,15.242700992147503
GNNpriorN,London,123.0,False,0.5201071014796431,16.53101369591979,11.50491708884711
GNNpriorP,London,123.0,False,0.49878749875820916,17.71207388643511,12.068431473159045
GNNpriorNP,London,123.0,False,0.4245020843774081,19.11709238633603,13.154787223565092
MLP,London,123.0,False,0.3786290885624252,27.54643722833434,15.214478711770717
MLPfusion,London,123.0,False,0.3143305198476511,31.82230170316875,23.074019174594312
MLPpriorN,London,123.0,False,0.44749919428158064,21.417518936247017,13.142545694123047
MLPpriorP,London,123.0,False,0.44750314928513396,21.5865125020979,13.044275399326787
MLPpriorNP,London,123.0,False,0.4734854706745881,18.732279321351992,12.356469109053892
GNNpostN,London,123.0,False,0.5728554697774584,15.95898127756146,10.76708392707404
GNNaddN,London,123.0,False,0.5883321107479288,17.2006279297359,12.47452553791684
GNNpostP,London,123.0,False,0.6027705287193492,15.13096390193244,10.185891097033826
GNNaddP,London,123.0,False,0.6547091738708187,13.821810958311547,9.481016426921558
GNNpostNP,London,123.0,False,0.6044367317892383,15.233969121217706,10.23419997029995
GNNaddNP,London,123.0,False,0.6469196454387668,14.206721852998035,9.951392951640985
MLPpostN,London,123.0,False,0.395379387691826,27.01774281079016,15.092317813768037
MLPaddN,London,123.0,False,0.5648003612646412,18.801633658962896,13.483793556365232
MLPpostP,London,123.0,False,0.41284746096060276,26.046807770164563,14.640182592222324
MLPaddP,London,123.0,False,0.6083809211318632,14.765261668413112,9.985191694991414
MLPpostNP,London,123.0,False,0.42865614342574315,25.585957904217665,14.62639749160819
MLPaddNP,London,123.0,False,0.6161621926986794,14.988212805459705,10.607368444437137
GNN,TLF1,123.0,False,0.3192652693733235,8.917598809305833,6.657699272651147
GNNonehot,TLF1,123.0,False,0.16777735592054865,9.710023900255651,7.602920923666962
GNNfusion,TLF1,123.0,False,0.40235590711241204,12.622855807969293,9.126811019978676
GNNpriorN,TLF1,123.0,False,0.4032176239427998,8.316531397594169,6.122093549264336
GNNpriorP,TLF1,123.0,False,0.3343164112757968,9.13980385275308,6.6658076399938855
GNNpriorNP,TLF1,123.0,False,0.2995682083683291,9.328573768088773,7.024441207658759
MLP,TLF1,123.0,False,0.3047326737004225,9.560729042283054,7.070135590588013
MLPfusion,TLF1,123.0,False,0.4612850529222396,12.345846771113345,9.272195583487678
MLPpriorN,TLF1,123.0,False,0.40569939952354434,8.379486151465894,6.060270604244424
MLPpriorP,TLF1,123.0,False,0.39277224140689565,8.543550585834454,6.063572098689572
MLPpriorNP,TLF1,123.0,False,0.36585425509960595,8.861259644500434,6.117446266590127
GNNpostN,TLF1,123.0,False,0.43121554139096974,9.070909334810576,6.6610249755768125
GNNaddN,TLF1,123.0,False,0.5536706767363063,8.674102689413578,6.132603957136962
GNNpostP,TLF1,123.0,False,0.39496236081337,10.464330279878967,7.087830467692321
GNNaddP,TLF1,123.0,False,0.45110271401210755,7.306189966117052,5.268827672297654
GNNpostNP,TLF1,123.0,False,0.39730505097909263,12.928655686538034,8.164170547149435
GNNaddNP,TLF1,123.0,False,0.5500129426445642,7.323378509045224,5.250234269920004
MLPpostN,TLF1,123.0,False,0.3951131423612844,9.538166253703626,7.007584368593217
MLPaddN,TLF1,123.0,False,0.5563802944806638,8.574070062271517,5.957503386779318
MLPpostP,TLF1,123.0,False,0.35613271200439367,10.769758051862992,7.677888676337588
MLPaddP,TLF1,123.0,False,0.4488803398947794,7.237779555607515,5.1424882682990996
MLPpostNP,TLF1,123.0,False,0.39406548112876794,12.004047381689261,8.41311610924422
MLPaddNP,TLF1,123.0,False,0.5608767825537293,7.110285141394733,5.131320569541157
GNN,TLC2,123.0,False,0.22163503703729404,11.620837161981243,8.552170132036377
GNNonehot,TLC2,123.0,False,0.1670075578397825,12.420529546100935,8.399661360823274
GNNfusion,TLC2,123.0,False,0.22670219321139592,9.090632468125083,7.038791711580469
GNNpriorN,TLC2,123.0,False,0.22291389079855836,10.782618872325454,7.99607664135724
GNNpriorP,TLC2,123.0,False,0.20709584214885737,11.792231717244052,8.437139278873275
GNNpriorNP,TLC2,123.0,False,0.21988820147395285,11.072451677303116,8.183828458183935
MLP,TLC2,123.0,False,0.17060232503749756,12.40174284445481,9.285258438334855
MLPfusion,TLC2,123.0,False,0.1964133062950473,14.848262255254703,10.044204245224075
MLPpriorN,TLC2,123.0,False,0.2320514354203391,11.143629325809478,7.793012793283693
MLPpriorP,TLC2,123.0,False,0.2391663776835151,10.694079210671228,7.593052885714389
MLPpriorNP,TLC2,123.0,False,0.21458882143431188,11.347980504505216,8.161680269839831
GNNpostN,TLC2,123.0,False,0.2572009756446252,9.944710162403709,7.723294072084417
GNNaddN,TLC2,123.0,False,0.33643743037105966,8.163053754448324,6.412928732624696
GNNpostP,TLC2,123.0,False,0.27100537448130496,9.103124239380818,7.518467830220938
GNNaddP,TLC2,123.0,False,0.3260466858523231,6.967439865984621,5.774053015452463
GNNpostNP,TLC2,123.0,False,0.25748575514956806,9.998355763437395,8.067162167851412
GNNaddNP,TLC2,123.0,False,0.33448952507872143,7.088528437136582,5.82838582430853
MLPpostN,TLC2,123.0,False,0.17970246887091898,11.926941170210286,8.897266755431291
MLPaddN,TLC2,123.0,False,0.3060183458822903,8.443437239360655,6.644728219635799
MLPpostP,TLC2,123.0,False,0.15507816200226676,14.910270314473362,9.649881999700204
MLPaddP,TLC2,123.0,False,0.2951943326259115,7.058449124124222,5.570336502994938
MLPpostNP,TLC2,123.0,False,0.15198303553730796,15.480804833067511,10.244043539571766
MLPaddNP,TLC2,123.0,False,0.294594831068197,7.369473880227781,5.996666417137344
GNN,TLG2,123.0,False,0.7373654147092082,9.365828429739055,5.900550237286168
GNNonehot,TLG2,123.0,False,0.496540647496512,12.34819577578099,7.995288173186592
GNNfusion,TLG2,123.0,False,0.4417060423336854,12.361762363519507,8.62406498870322
