country,region,arm,radius_km,dc_mw,eta,e_budget_mva,eps_max_mva,budget_realised,L_E,L_E_bound,L_S,L_S_bound,slack_E,slack_S,valid_E,valid_S
uk,TLD6,GNN-oof-123,20.0,500.0,0.9,142.13143250089328,85.68388212232713,True,9880995.119146751,61116515.97538412,2007388.6675933003,94852601.38975872,51235520.856237374,92845212.72216542,True,True
uk,TLD6,GNN-oof-123,20.0,100.0,1.0,147.61748809062098,85.68388212232713,True,557143.3211156637,25510610.157405104,1411385.409162452,52393175.73184766,24953466.83628944,50981790.322685204,True,True
uk,TLD6,GNN-oof-123,20.0,300.0,1.0,147.61748809062098,85.68388212232713,True,8056643.751584226,61133807.06584285,1785323.294774405,52042211.22290722,53077163.31425863,50256887.92813282,True,True
uk,TLD6,GNN-oof-123,20.0,500.0,1.0,147.61748809062098,85.68388212232713,True,9880995.119146751,63475519.87896704,2007388.6675933003,97211605.2933416,53594524.75982029,95204216.6257483,True,True
uk,TLD6,GNN-oof-456,20.0,100.0,0.5,85.57723540044873,86.62303132371017,False,400268.5281256141,9492960.74391047,2212241.8719772827,28608092.919878744,9092692.215784855,26395851.04790146,True,True
uk,TLD6,GNN-oof-456,20.0,300.0,0.5,85.57723540044873,86.62303132371017,False,8453007.646271024,34945798.43373155,2319939.0748671377,26586933.00938513,26492790.787460525,24266993.934517995,True,True
uk,TLD6,GNN-oof-456,20.0,500.0,0.5,85.57723540044873,86.62303132371017,False,10204427.249366874,36798211.22219298,2007388.6675933078,62887361.61455898,26593783.97282611,60879972.94696567,True,True
uk,TLD6,GNN-oof-456,20.0,100.0,0.8,95.55722602559695,86.62303132371017,True,400268.5281256141,11782777.782591004,2212241.8719772827,32899488.88869248,11382509.25446539,30687247.0167152,True,True
uk,TLD6,GNN-oof-456,20.0,300.0,0.8,95.55722602559695,86.62303132371017,True,8453007.646271024,39188731.5802884,2319939.0748671377,30878328.978198864,30735723.93401738,28558389.903331727,True,True
uk,TLD6,GNN-oof-456,20.0,500.0,0.8,95.55722602559695,86.62303132371017,True,10204427.249366874,41089607.19100668,2007388.6675933078,71470153.55218646,30885179.94163981,69462764.88459316,True,True
uk,TLD6,GNN-oof-456,20.0,100.0,0.9,102.26618925954809,86.62303132371017,True,400268.5281256141,13417152.716263164,2212241.8719772827,35784343.07929146,13016884.18813755,33572101.20731418,True,True
uk,TLD6,GNN-oof-456,20.0,300.0,0.9,102.26618925954809,86.62303132371017,True,8453007.646271024,42056415.086355835,2319939.0748671377,33763183.16879785,33603407.440084815,31443244.093930714,True,True
uk,TLD6,GNN-oof-456,20.0,500.0,0.9,102.26618925954809,86.62303132371017,True,10204427.249366874,43974461.3816057,2007388.6675933078,77239861.93338445,33770034.13223883,75232473.26579115,True,True
uk,TLD6,GNN-oof-456,20.0,100.0,1.0,162.1845993438686,86.62303132371017,True,400268.5281256141,30330103.004743278,2212241.8719772827,61549259.41554929,29929834.476617664,59337017.54357201,True,True
uk,TLD6,GNN-oof-456,20.0,300.0,1.0,162.1845993438686,86.62303132371017,True,8453007.646271024,67777169.86779404,2319939.0748671377,59528099.50505568,59324162.22152302,57208160.430188544,True,True
uk,TLD6,GNN-oof-456,20.0,500.0,1.0,162.1845993438686,86.62303132371017,True,10204427.249366874,69739377.71786353,2007388.6675933078,108281510.22984794,59534950.46849666,106274121.56225464,True,True
uk,TLG1,Uni,10.0,100.0,0.5,133.45338909074314,131.31576282658722,True,9034257.838650417,54129034.102127105,10516079.999999994,44112806.04056199,45094776.263476685,33596726.040562,True,True
uk,TLG1,Uni,10.0,300.0,0.5,133.45338909074314,131.31576282658722,True,11987268.577555489,57384957.30901956,5187376.049271092,105481665.30703014,45397688.73146407,100294289.25775905,True,True
uk,TLG1,Uni,10.0,500.0,0.5,133.45338909074314,131.31576282658722,True,11987268.577555489,57384957.30901957,3647905.0,107665122.91860099,45397688.73146409,104017217.91860099,True,True
uk,TLG1,Uni,10.0,100.0,0.8,205.97080189468278,131.31576282658722,True,9034257.838650417,85311161.5258085,10516079.999999994,75295293.54625604,76276903.68715808,64779213.54625604,True,True
uk,TLG1,Uni,10.0,300.0,0.8,205.97080189468278,131.31576282658722,True,11987268.577555489,88567444.8147136,5187376.049271092,137192824.50071564,76580176.2371581,132005448.45144455,True,True
uk,TLG1,Uni,10.0,500.0,0.8,205.97080189468278,131.31576282658722,True,11987268.577555489,88567444.81471364,3647905.0,170030097.92998913,76580176.23715815,166382192.92998913,True,True
uk,TLG1,Uni,10.0,100.0,0.9,264.6432691923064,131.31576282658722,True,9034257.838650417,110540322.46378668,10516079.999999994,100524454.48423418,101506064.62513626,90008374.48423418,True,True
uk,TLG1,Uni,10.0,300.0,0.9,264.6432691923064,131.31576282658722,True,11987268.577555489,113796605.75269175,5187376.049271092,162421985.43869382,101809337.17513625,157234609.3894227,True,True
uk,TLG1,Uni,10.0,500.0,0.9,264.6432691923064,131.31576282658722,True,11987268.577555489,113796605.75269176,3647905.0,220488419.80594534,101809337.17513627,216840514.80594534,True,True
uk,TLG1,Uni,10.0,100.0,1.0,299.11319545672376,131.31576282658722,True,9034257.838650417,125362390.75748618,10516079.999999994,115346522.77793367,116328132.91883576,104830442.77793367,True,True
uk,TLG1,Uni,10.0,300.0,1.0,299.11319545672376,131.31576282658722,True,11987268.577555489,128618674.04639123,5187376.049271092,177244053.7323933,116631405.46883574,172056677.68312222,True,True
uk,TLG1,Uni,10.0,500.0,1.0,299.11319545672376,131.31576282658722,True,11987268.577555489,128618674.04639125,3647905.0,249358299.40705967,116631405.46883576,245710394.40705967,True,True
uk,TLG1,LU,10.0,100.0,0.5,116.97662315493824,130.80114186706115,False,8966251.408288782,47092355.551247865,10516079.999999994,37122218.710847855,38126104.14295908,26606138.710847862,True,True
uk,TLG1,LU,10.0,300.0,0.5,116.97662315493824,130.80114186706115,False,11879832.627998982,50299947.95662344,5504716.049271092,92505881.40906054,38420115.32862446,87001165.35978945,True,True
uk,TLG1,LU,10.0,500.0,0.5,116.97662315493824,130.80114186706115,False,11879832.627998982,50299947.95662346,3647905.0,93631373.71033031,38420115.32862447,89983468.71033031,True,True
uk,TLG1,LU,10.0,100.0,0.8,183.35299129823238,130.80114186706115,True,8966251.408288782,75624932.48852976,10516079.999999994,65664057.012464345,66658681.08024097,55147977.01246435,True,True
uk,TLG1,LU,10.0,300.0,0.8,183.35299129823238,130.80114186706115,True,11879832.627998982,78841786.25823995,5504716.049271092,128056585.99609935,66961953.63024098,122551869.94682826,True,True
uk,TLG1,LU,10.0,500.0,0.8,183.35299129823238,130.80114186706115,True,11879832.627998982,78841786.25823995,3647905.0,150715050.31356326,66961953.63024098,147067145.31356326,True,True
uk,TLG1,LU,10.0,100.0,0.9,224.25093738605622,130.80114186706115,True,8966251.408288782,93211049.30629398,10516079.999999994,83250173.83022855,84244797.8980052,72734093.83022855,True,True
uk,TLG1,LU,10.0,300.0,0.9,224.25093738605622,130.80114186706115,True,11879832.627998982,96427903.07600419,5504716.049271092,145642702.81386358,84548070.44800521,140137986.76459247,True,True
uk,TLG1,LU,10.0,500.0,0.9,224.25093738605622,130.80114186706115,True,11879832.627998982,96427903.0760042,3647905.0,185887283.94909176,84548070.44800523,182239378.94909176,True,True
uk,TLG1,LU,10.0,100.0,1.0,262.7690421221426,130.80114186706115,True,8966251.408288782,109773834.34281112,10516079.999999994,99812958.86674573,100807582.93452235,89296878.86674573,True,True
uk,TLG1,LU,10.0,300.0,1.0,262.7690421221426,130.80114186706115,True,11879832.627998982,112990688.11252134,5504716.049271092,162205487.85038072,101110855.48452236,156700771.8011096,True,True
uk,TLG1,LU,10.0,500.0,1.0,262.7690421221426,130.80114186706115,True,11879832.627998982,112990688.11252138,3647905.0,219012854.02212605,101110855.4845224,215364949.02212605,True,True
uk,TLG1,LU-soft,10.0,100.0,0.5,108.90251827939302,133.91539313168468,False,9267581.782680748,43503945.293071076,10516079.999999994,33668497.96628363,34236363.51039033,23152417.966283634,True,True
uk,TLG1,LU-soft,10.0,300.0,0.5,108.90251827939302,133.91539313168468,False,12304638.866683789,46828082.86013901,5487946.049271092,85888166.4416183,34523443.993455224,80400220.3923472,True,True
uk,TLG1,LU-soft,10.0,500.0,0.5,108.90251827939302,133.91539313168468,False,12304638.866683789,46828082.86013902,3647905.0,86156005.30844375,34523443.99345523,82508100.30844375,True,True
uk,TLG1,LU-soft,10.0,100.0,0.8,146.0164210685444,133.91539313168468,True,9267581.782680748,59446731.42547106,10516079.999999994,49627476.1656187,50179149.64279031,39111396.16561871,True,True
uk,TLG1,LU-soft,10.0,300.0,0.8,146.0164210685444,133.91539313168468,True,12304638.866683789,62787061.0594741,5487946.049271092,111029644.2943939,50482422.192790315,105541698.2451228,True,True
uk,TLG1,LU-soft,10.0,500.0,0.8,146.0164210685444,133.91539313168468,True,12304638.866683789,62787061.05947412,3647905.0,118073961.70711398,50482422.19279033,114426056.70711398,True,True
uk,TLG1,LU-soft,10.0,100.0,0.9,154.45661951762705,133.91539313168468,True,9267581.782680748,63076016.75857661,10516079.999999994,53256761.49872425,53808434.97589586,42740681.49872426,True,True
uk,TLG1,LU-soft,10.0,300.0,0.9,154.45661951762705,133.91539313168468,True,12304638.866683789,66416346.39257966,5487946.049271092,114658929.62749946,54111707.52589587,109170983.57822837,True,True
uk,TLG1,LU-soft,10.0,500.0,0.9,154.45661951762705,133.91539313168468,True,12304638.866683789,66416346.39257967,3647905.0,125332532.37332508,54111707.52589588,121684627.37332508,True,True
uk,TLG1,LU-soft,10.0,100.0,1.0,173.255169967844,133.91539313168468,True,9267581.782680748,71159393.4521699,10516079.999999994,61340138.19231757,61891811.669489145,50824058.192317575,True,True
uk,TLG1,LU-soft,10.0,300.0,1.0,173.255169967844,133.91539313168468,True,12304638.866683789,74499723.08617294,5487946.049271092,122742306.32109275,62195084.21948915,117254360.27182166,True,True
uk,TLG1,LU-soft,10.0,500.0,1.0,173.255169967844,133.91539313168468,True,12304638.866683789,74499723.08617294,3647905.0,141499285.7605116,62195084.21948915,137851380.7605116,True,True
uk,TLG1,Ref,10.0,100.0,0.5,56.66203286801185,88.00004554947004,False,4446442.921494554,23537481.052941505,5701585.0,17534770.2925808,19091038.13144695,11833185.292580798,True,True
uk,TLG1,Ref,10.0,300.0,0.5,56.66203286801185,88.00004554947004,False,5021910.03467929,24364674.13324511,4722307.366180733,41538038.70871197,19342764.09856582,36815731.342531234,True,True
uk,TLG1,Ref,10.0,500.0,0.5,56.66203286801185,88.00004554947004,False,5021910.03467929,24364674.133245118,4712688.861516058,42823369.55224693,19342764.098565828,38110680.69073087,True,True
uk,TLG1,Ref,10.0,100.0,0.8,64.06002785454221,88.00004554947004,False,4446442.921494554,26701726.933923356,5701585.0,20715908.136788853,22255284.0124288,15014323.136788853,True,True
uk,TLG1,Ref,10.0,300.0,0.8,64.06002785454221,88.00004554947004,False,5021910.03467929,27545811.977453165,4722307.366180733,47900314.39712807,22523901.942773875,43178007.030947335,True,True
uk,TLG1,Ref,10.0,500.0,0.8,64.06002785454221,88.00004554947004,False,5021910.03467929,27545811.977453172,4712688.861516058,49185645.2406631,22523901.942773882,44472956.37914704,True,True
uk,TLG1,Ref,10.0,100.0,0.9,82.37576183318669,88.00004554947004,False,4446442.921494554,34552242.82675856,5701585.0,28591673.74760599,30105799.90526401,22890088.74760599,True,True
uk,TLG1,Ref,10.0,300.0,0.9,82.37576183318669,88.00004554947004,False,5021910.03467929,35421577.58827029,4722307.366180733,63651845.61876233,30399667.553591,58929538.2525816,True,True
uk,TLG1,Ref,10.0,500.0,0.9,82.37576183318669,88.00004554947004,False,5021910.03467929,35421577.5882703,4712688.861516058,64937176.4622973,30399667.55359101,60224487.60078124,True,True
uk,TLG1,Ref,10.0,100.0,1.0,93.44344260792676,88.00004554947004,True,4446442.921494554,39307380.88964104,5701585.0,33350776.480744213,34860937.96814649,27649191.480744213,True,True
uk,TLG1,Ref,10.0,300.0,1.0,93.44344260792676,88.00004554947004,True,5021910.03467929,40180680.32140851,4722307.366180733,73170051.08503877,35158770.28672922,68447743.71885803,True,True
uk,TLG1,Ref,10.0,500.0,1.0,93.44344260792676,88.00004554947004,True,5021910.03467929,40180680.321408525,4712688.861516058,74455381.9285738,35158770.28672923,69742693.06705774,True,True
uk,TLG1,GNN-oof-42,10.0,100.0,0.5,83.86119519818685,110.8901280132392,False,6419271.26057583,34522068.17647348,9834529.999999998,27394668.378938366,28102796.915897653,17560138.37893837,True,True
uk,TLG1,GNN-oof-42,10.0,300.0,0.5,83.86119519818685,110.8901280132392,False,7678469.595220041,36060313.93522035,5316686.707725912,64063132.83956653,28381844.340000313,58746446.13184062,True,True
uk,TLG1,GNN-oof-42,10.0,500.0,0.5,83.86119519818685,110.8901280132392,False,7678469.5952200405,36060313.93522037,4864908.861516058,64224404.42643984,28381844.340000328,59359495.56492378,True,True
uk,TLG1,GNN-oof-42,10.0,100.0,0.8,119.41068136858937,110.8901280132392,True,6419271.26057583,49784122.103849225,9834529.999999998,42680947.43221146,43364850.843273394,32846417.43221146,True,True
uk,TLG1,GNN-oof-42,10.0,300.0,0.8,119.41068136858937,110.8901280132392,True,7678469.595220041,51346592.988493435,5316686.707725912,94635690.9461127,43668123.39327339,89319004.2383868,True,True
uk,TLG1,GNN-oof-42,10.0,500.0,0.8,119.41068136858937,110.8901280132392,True,7678469.5952200405,51346592.98849345,4864908.861516058,94796962.53298599,43668123.39327341,89932053.67146993,True,True
uk,TLG1,GNN-oof-42,10.0,100.0,0.9,137.40659418154004,110.8901280132392,True,6419271.26057583,57522364.61341803,9834529.999999998,50419189.94178024,51103093.3528422,40584659.94178024,True,True
uk,TLG1,GNN-oof-42,10.0,300.0,0.9,137.40659418154004,110.8901280132392,True,7678469.595220041,59084835.49806224,5316686.707725912,108530734.78263159,51406365.902842194,103214048.07490568,True,True
uk,TLG1,GNN-oof-42,10.0,500.0,0.9,137.40659418154004,110.8901280132392,True,7678469.5952200405,59084835.49806225,4864908.861516058,110273447.55212359,51406365.90284221,105408538.69060753,True,True
uk,TLG1,GNN-oof-42,10.0,100.0,1.0,141.83175994954144,110.8901280132392,True,6419271.26057583,59425185.8936586,9834529.999999998,52322011.222020835,53005914.63308277,42487481.222020835,True,True
uk,TLG1,GNN-oof-42,10.0,300.0,1.0,141.83175994954144,110.8901280132392,True,7678469.595220041,60987656.77830281,5316686.707725912,111882789.93465786,53309187.18308277,106566103.22693194,True,True
uk,TLG1,GNN-oof-42,10.0,500.0,1.0,141.83175994954144,110.8901280132392,True,7678469.5952200405,60987656.77830285,4864908.861516058,114079090.11260481,53309187.183082804,109214181.25108875,True,True
uk,TLG1,GNN-oof-123,10.0,100.0,0.5,79.71586446138645,114.70893430952995,False,6726514.738235587,32445681.397580985,8413379.999999996,24019896.604371622,25719166.659345396,15606516.604371626,True,True
uk,TLG1,GNN-oof-123,10.0,300.0,0.5,79.71586446138645,114.70893430952995,False,8304145.127641176,34277821.71839619,3654868.353862956,60758757.78541861,25973676.590755012,57103889.43155565,True,True
uk,TLG1,GNN-oof-123,10.0,500.0,0.5,79.71586446138645,114.70893430952995,False,8304145.127641174,34277821.71839619,4962061.076895088,60611282.36871624,25973676.590755012,55649221.29182115,True,True
uk,TLG1,GNN-oof-123,10.0,100.0,0.8,114.68518184596596,114.70893430952995,False,6726514.738235587,47433725.25435979,8413379.999999996,39056703.0797408,40707210.516124204,30643323.079740804,True,True
uk,TLG1,GNN-oof-123,10.0,300.0,0.8,114.68518184596596,114.70893430952995,False,8304145.127641176,49314628.19376538,3654868.353862956,90832370.736157,41010483.0661242,87177502.38229404,True,True
uk,TLG1,GNN-oof-123,10.0,500.0,0.8,114.68518184596596,114.70893430952995,False,8304145.127641174,49314628.19376539,4962061.076895088,90684895.31945458,41010483.066124216,85722834.2425595,True,True
uk,TLG1,GNN-oof-123,10.0,100.0,0.9,136.29315828458743,114.70893430952995,True,6726514.738235587,56725155.122967005,8413379.999999996,48348132.94834805,49998640.38473142,39934752.94834806,True,True
uk,TLG1,GNN-oof-123,10.0,300.0,0.9,136.29315828458743,114.70893430952995,True,8304145.127641176,58606058.062372595,3654868.353862956,106990899.58572702,50301912.93473142,103336031.23186406,True,True
uk,TLG1,GNN-oof-123,10.0,500.0,0.9,136.29315828458743,114.70893430952995,True,8304145.127641174,58606058.06237262,4962061.076895088,109267755.05666915,50301912.934731446,104305693.97977406,True,True
uk,TLG1,GNN-oof-123,10.0,100.0,1.0,179.28756079992377,114.70893430952995,True,6726514.738235587,75212748.20456165,8413379.999999996,66835726.02994267,68486233.46632606,58422346.02994268,True,True
uk,TLG1,GNN-oof-123,10.0,300.0,1.0,179.28756079992377,114.70893430952995,True,8304145.127641176,77093651.14396724,3654868.353862956,134370932.32988966,68789506.01632607,130716063.9760267,True,True
uk,TLG1,GNN-oof-123,10.0,500.0,1.0,179.28756079992377,114.70893430952995,True,8304145.127641174,77093651.14396726,4962061.076895088,146242941.21985835,68789506.01632608,141280880.14296326,True,True
uk,TLG1,GNN-oof-456,10.0,100.0,0.5,78.5598973993369,107.66132406921432,False,6309028.9342486095,32346256.070981696,8413379.999999996,22781844.03331105,26037227.136733085,14368464.033311054,True,True
uk,TLG1,GNN-oof-456,10.0,300.0,0.5,78.5598973993369,107.66132406921432,False,7466493.077223055,33780755.88171488,4663576.3784985095,58866183.76006383,26314262.804491825,54202607.38156532,True,True
uk,TLG1,GNN-oof-456,10.0,500.0,0.5,78.5598973993369,107.66132406921432,False,7466493.077223055,33780755.88171489,4409996.646137059,59212441.3733011,26314262.804491833,54802444.727164045,True,True
uk,TLG1,GNN-oof-456,10.0,100.0,0.8,112.60038743853629,107.66132406921432,True,6309028.9342486095,46957429.90559615,8413379.999999996,37419254.75016679,40648400.97134754,29005874.750166792,True,True
uk,TLG1,GNN-oof-456,10.0,300.0,0.8,112.60038743853629,107.66132406921432,True,7466493.077223055,48418166.5985706,4663576.3784985095,88141005.1937753,40951673.521347545,83477428.81527679,True,True
uk,TLG1,GNN-oof-456,10.0,500.0,0.8,112.60038743853629,107.66132406921432,True,7466493.077223055,48418166.598570615,4409996.646137059,88487262.80701256,40951673.52134756,84077266.1608755,True,True
uk,TLG1,GNN-oof-456,10.0,100.0,0.9,125.70505772308329,107.66132406921432,True,6309028.9342486095,52592438.12795137,8413379.999999996,43054262.972522005,46283409.19370276,34640882.972522005,True,True
uk,TLG1,GNN-oof-456,10.0,300.0,0.9,125.70505772308329,107.66132406921432,True,7466493.077223055,54053174.820925824,4663576.3784985095,99411021.6384857,46586681.74370277,94747445.25998719,True,True
uk,TLG1,GNN-oof-456,10.0,500.0,0.9,125.70505772308329,107.66132406921432,True,7466493.077223055,54053174.82092584,4409996.646137059,99757279.25172302,46586681.743702784,95347282.60558596,True,True
uk,TLG1,GNN-oof-456,10.0,100.0,1.0,142.54993577596835,107.66132406921432,True,6309028.9342486095,59835735.69069195,8413379.999999996,50297560.53526258,53526706.75644334,41884180.535262585,True,True
uk,TLG1,GNN-oof-456,10.0,300.0,1.0,142.54993577596835,107.66132406921432,True,7466493.077223055,61296472.383666396,4663576.3784985095,112303769.48083076,53829979.30644334,107640193.10233225,True,True
uk,TLG1,GNN-oof-456,10.0,500.0,1.0,142.54993577596835,107.66132406921432,True,7466493.077223055,61296472.38366641,4409996.646137059,114243874.37720414,53829979.306443356,109833877.73106708,True,True
uk,TLG1,Uni,20.0,100.0,0.5,166.866172519878,157.67533480722307,True,9004980.312147712,53109977.90268067,407209.9999999987,62776804.4795837,44104997.59053296,62369594.4795837,True,True
uk,TLG1,Uni,20.0,300.0,0.5,166.866172519878,157.67533480722307,True,18301688.72751209,70524831.46678977,3592972.0369532965,60050025.113504864,52223142.739277676,56457053.07655157,True,True
uk,TLG1,Uni,20.0,500.0,0.5,166.866172519878,157.67533480722307,True,19529311.44426988,71752454.18354756,4965604.938411161,131658304.06457508,52223142.739277676,126692699.12616391,True,True
uk,TLG1,Uni,20.0,100.0,0.8,258.2694109999469,157.67533480722307,True,9004980.312147712,90000244.46044458,407209.9999999987,102080197.02601333,80995264.14829688,101672987.02601333,True,True
uk,TLG1,Uni,20.0,300.0,0.8,258.2694109999469,157.67533480722307,True,18301688.72751209,109828224.01321937,3592972.0369532965,99353417.65993448,91526535.28570728,95760445.62298118,True,True
uk,TLG1,Uni,20.0,500.0,0.8,258.2694109999469,157.67533480722307,True,19529311.44426988,111055846.72997718,4965604.938411161,173658436.29216978,91526535.2857073,168692831.35375863,True,True
uk,TLG1,Uni,20.0,100.0,0.9,337.1630220478023,157.67533480722307,True,9004980.312147712,123774082.67084412,407209.9999999987,136004449.77659115,114769102.35869642,135597239.77659115,True,True
uk,TLG1,Uni,20.0,300.0,0.9,337.1630220478023,157.67533480722307,True,18301688.72751209,143752476.76379725,3592972.0369532965,133277670.41051233,125450788.03628516,129684698.37355903,True,True
uk,TLG1,Uni,20.0,500.0,0.9,337.1630220478023,157.67533480722307,True,19529311.44426988,144980099.48055503,4965604.938411161,207582689.04274756,125450788.03628515,202617084.10433638,True,True
uk,TLG1,Uni,20.0,100.0,1.0,358.20183738339733,157.67533480722307,True,9004980.312147712,132820773.26514997,407209.9999999987,145051140.37089702,123815792.95300226,144643930.37089702,True,True
uk,TLG1,Uni,20.0,300.0,1.0,358.20183738339733,157.67533480722307,True,18301688.72751209,152799167.35810307,3592972.0369532965,142324361.00481814,134497478.63059098,138731388.96786484,True,True
uk,TLG1,Uni,20.0,500.0,1.0,358.20183738339733,157.67533480722307,True,19529311.44426988,154026790.07486087,4965604.938411161,216629379.63705343,134497478.63059098,211663774.69864225,True,True
uk,TLG1,LU,20.0,100.0,0.5,162.77894166996043,155.28210867900972,True,8897566.13281462,51656356.76044219,407209.9999999987,61179748.42865877,42758790.62762757,60772538.42865877,True,True
uk,TLG1,LU,20.0,300.0,0.5,162.77894166996043,155.28210867900972,True,18032670.85865825,68809047.25399719,3592972.0369533002,57872751.73562461,50776376.39533894,54279779.69867131,True,True
uk,TLG1,LU,20.0,500.0,0.5,162.77894166996043,155.28210867900972,True,19218568.522744026,69994944.91808298,4926044.938411146,128471275.97671106,50776376.39533895,123545231.03829992,True,True
uk,TLG1,LU,20.0,100.0,0.8,265.3723422404418,155.28210867900972,True,8897566.13281462,93155853.94116828,407209.9999999987,105294910.67396578,84258287.80835366,104887700.67396578,True,True
uk,TLG1,LU,20.0,300.0,0.8,265.3723422404418,155.28210867900972,True,18032670.85865825,112924209.49930418,3592972.0369533002,101987913.98093161,94891538.64064592,98394941.94397831,True,True
uk,TLG1,LU,20.0,500.0,0.8,265.3723422404418,155.28210867900972,True,19218568.522744026,114110107.16339,4926044.938411146,177234778.52378473,94891538.64064597,172308733.58537358,True,True
uk,TLG1,LU,20.0,100.0,0.9,309.62702365031816,155.28210867900972,True,8897566.13281462,112098562.16718237,407209.9999999987,124324423.68021262,103200996.03436776,123917213.68021262,True,True
uk,TLG1,LU,20.0,300.0,0.9,309.62702365031816,155.28210867900972,True,18032670.85865825,131953722.505551,3592972.0369533002,121017426.98717842,113921051.64689274,117424454.95022511,True,True
uk,TLG1,LU,20.0,500.0,0.9,309.62702365031816,155.28210867900972,True,19218568.522744026,133139620.16963683,4926044.938411146,196264291.53003153,113921051.6468928,191338246.5916204,True,True
uk,TLG1,LU,20.0,100.0,1.0,363.1932798490136,155.28210867900972,True,8897566.13281462,135132052.33262143,407209.9999999987,147357913.84565163,126234486.19980681,146950703.84565163,True,True
uk,TLG1,LU,20.0,300.0,1.0,363.1932798490136,155.28210867900972,True,18032670.85865825,154987212.67099008,3592972.0369533002,144050917.15261745,136954541.81233183,140457945.11566415,True,True
uk,TLG1,LU,20.0,500.0,1.0,363.1932798490136,155.28210867900972,True,19218568.522744026,156173110.33507586,4926044.938411146,219297781.69547057,136954541.81233183,214371736.75705943,True,True
uk,TLG1,LU-soft,20.0,100.0,0.5,148.33881177810895,161.80788610095817,False,9406447.066597631,45964489.38183613,108574.99999999903,52373183.73985828,36558042.3152385,52264608.73985828,True,True
uk,TLG1,LU-soft,20.0,300.0,0.5,148.33881177810895,161.80788610095817,False,18900350.838693645,62456438.550949186,3648657.0369533002,51842823.58537675,43556087.71225554,48194166.54842345,True,True
uk,TLG1,LU-soft,20.0,500.0,0.5,148.33881177810895,161.80788610095817,False,20229601.35233132,63785689.06458688,4458634.938411161,115547463.45420003,43556087.71225555,111088828.51578887,True,True
uk,TLG1,LU-soft,20.0,100.0,0.8,175.384616980947,161.80788610095817,True,9406447.066597631,56258398.62135428,108574.99999999903,64002879.97707863,46851951.55475665,63894304.97707863,True,True
uk,TLG1,LU-soft,20.0,300.0,0.8,175.384616980947,161.80788610095817,True,18900350.838693645,74086134.78816952,3648657.0369533002,63472519.82259711,55185783.94947587,59823862.78564381,True,True
uk,TLG1,LU-soft,20.0,500.0,0.8,175.384616980947,161.80788610095817,True,20229601.35233132,75415385.30180722,4458634.938411161,136073572.3764637,55185783.9494759,131614937.43805255,True,True
uk,TLG1,LU-soft,20.0,100.0,0.9,190.1349850980808,161.80788610095817,True,9406447.066597631,61988131.50064771,108574.99999999903,70345538.26744619,52581684.434050076,70236963.26744619,True,True
uk,TLG1,LU-soft,20.0,300.0,0.9,190.1349850980808,161.80788610095817,True,18900350.838693645,80428793.07853708,3648657.0369533002,69815178.11296462,61528442.23984343,66166521.076011315,True,True
uk,TLG1,LU-soft,20.0,500.0,0.9,190.1349850980808,161.80788610095817,True,20229601.35233132,81758043.59217477,4458634.938411161,142736995.8906627,61528442.23984344,138278360.95225155,True,True
uk,TLG1,LU-soft,20.0,100.0,1.0,278.47443572405786,161.80788610095817,True,9406447.066597631,98343147.34915993,108574.99999999903,108331502.0366163,88936700.2825623,108222927.0366163,True,True
uk,TLG1,LU-soft,20.0,300.0,1.0,278.47443572405786,161.80788610095817,True,18900350.838693645,118414756.84770718,3648657.0369533002,107801141.8821348,99514406.00901353,104152484.8451815,True,True
uk,TLG1,LU-soft,20.0,500.0,1.0,278.47443572405786,161.80788610095817,True,20229601.35233132,119744007.36134487,4458634.938411161,180722959.65983286,99514406.00901355,176264324.72142172,True,True
uk,TLG1,Ref,20.0,100.0,0.5,66.92531543696732,83.81940646911767,False,2915135.3702507247,19690526.88800586,620919.9999999999,20822831.84832533,16775391.517755136,20201911.84832533,True,True
uk,TLG1,Ref,20.0,300.0,0.5,66.92531543696732,83.81940646911767,False,6944079.651635106,28763912.52389696,2318189.6707725823,34426966.4356858,21819832.872261852,32108776.764913216,True,True
uk,TLG1,Ref,20.0,500.0,0.5,66.92531543696732,83.81940646911767,False,6958052.765634098,28777885.63789596,2814023.8615160733,43692484.222725414,21819832.872261863,40878460.36120934,True,True
uk,TLG1,Ref,20.0,100.0,0.8,84.71099836971736,83.81940646911767,True,2915135.3702507247,26011867.60079913,620919.9999999999,28470675.50940784,23096732.230548404,27849755.50940784,True,True
uk,TLG1,Ref,20.0,300.0,0.8,84.71099836971736,83.81940646911767,True,6944079.651635106,36411756.184979476,2318189.6707725823,42074810.096768305,29467676.53334437,39756620.42599572,True,True
uk,TLG1,Ref,20.0,500.0,0.8,84.71099836971736,83.81940646911767,True,6958052.765634098,36425729.29897847,2814023.8615160733,58988171.544890404,29467676.533344373,56174147.68337433,True,True
uk,TLG1,Ref,20.0,100.0,0.9,101.0982440676565,83.81940646911767,True,2915135.3702507247,32035898.777516447,620919.9999999999,35517191.15952168,29120763.407265723,34896271.15952168,True,True
uk,TLG1,Ref,20.0,300.0,0.9,101.0982440676565,83.81940646911767,True,6944079.651635106,43458271.835093305,2318189.6707725823,49121325.74688211,36514192.1834582,46803136.07610953,True,True
uk,TLG1,Ref,20.0,500.0,0.9,101.0982440676565,83.81940646911767,True,6958052.765634098,43472244.9490923,2814023.8615160733,73081202.84511808,36514192.1834582,70267178.983602,True,True
